realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
263.4839735,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,88,3,4.361546298,0.406851451,436.8243534,9.678037204,949.3259448,20.68350928,12.45112,41.90997
188.2028382,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,86,1,2.430459379,0.960338422,860.3868146,19.06225131,1949.494524,42.47475624,12.473,41.902
137.4698992,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,97,2,4.426925233,0.429224595,140.459223,3.111936355,387.3404488,8.439208695,12.54941,41.9195
254.1322797,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,89,1,2.904105255,1.614876032,667.8968156,14.79755004,1774.759068,38.66769454,12.46771,41.89667
134.1968064,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,6.042201259,1.039145876,157.6505183,3.492817123,428.6704854,9.339689926,12.48781,41.84756
170.9022047,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,95,1,0.931019448,0.199727254,478.9555487,10.61147251,1236.051673,26.93056731,12.5048,41.89271
184.9297454,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,2.735089779,1.690209258,692.228741,15.33663464,1956.666882,42.6310245,12.47044,41.89443
659.2944147,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,2,2.282086146,0.577141988,665.3827686,14.74185022,1649.103913,35.92997357,12.476,41.907
286.6294158,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,92,1,2.489330525,1.530504364,767.730169,17.00940225,2164.431825,47.15771857,12.47363,41.89416
120.1692657,Private room,FALSE,TRUE,2,FALSE,0,1,10,92,1,4.689038053,0.842414502,309.880021,6.865529242,730.1669446,15.90856635,12.449,41.915
262.3150118,Private room,FALSE,TRUE,3,TRUE,1,0,10,94,1,0.889970515,0.407597002,744.6728399,16.4985569,1605.014374,34.96936946,12.49156,41.90021
213.9199963,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,4.836825592,0.861614457,323.2437457,7.161608488,719.9423772,15.68579783,12.44449,41.89506
120.1692657,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,4.689041511,0.842406415,309.8803108,6.865535663,730.1670751,15.90856919,12.449,41.915
120.1692657,Private room,FALSE,TRUE,2,FALSE,0,1,10,88,1,4.689042462,0.842436809,309.8778592,6.865481348,730.1628994,15.90847821,12.449,41.915
129.5209595,Private room,FALSE,TRUE,2,FALSE,0,1,10,93,1,4.689029389,0.842405471,309.881568,6.865563518,730.1703997,15.90864162,12.449,41.915
120.1692657,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,4.689062903,0.842411757,309.8778067,6.865480185,730.1607333,15.90843102,12.449,41.915
358.1698735,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,100,1,2.611328092,1.570591174,767.3160117,17.00022641,2284.028013,49.76342939,12.47177,41.89503
179.3187291,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,2.96150595,1.514800975,558.7339592,12.37899857,2338.04218,50.94026703,12.471,41.888
120.1692657,Private room,FALSE,TRUE,2,TRUE,0,1,9,96,1,3.332470847,1.303899082,444.2965894,9.843587905,1165.618962,25.39600939,12.47,41.883
219.7648049,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,99,2,3.700878762,0.450496496,302.7482709,6.707522158,1013.023178,22.07131746,12.48,41.872
208.0751876,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,91,2,4.908640342,0.410658242,323.0556721,7.157441634,723.9419625,15.77293909,12.4445,41.91044
184.6959531,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,4.349547259,0.960584524,218.0555787,4.831118014,585.6803113,12.76055313,12.49331,41.86229
161.7843032,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,90,1,4.424040461,0.261285397,144.8266602,3.208698861,411.3499167,8.962316754,12.55378,41.89069
138.638861,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.375366964,0.329280172,457.8014999,10.14279519,1214.693156,26.46521704,12.50221,41.90425
173.4739205,Entire home/apt,FALSE,FALSE,5,TRUE,0,1,10,100,2,2.88171419,0.092535703,207.8778676,4.605626314,581.1329657,12.6614775,12.515,41.925
204.5683024,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,3.28095512,0.918996402,176.3286955,3.90664042,491.8739254,10.71673955,12.54079,41.90745
240.3385313,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,2,5.667079914,0.806307966,172.1372341,3.813776734,470.6783715,10.25493985,12.48558,41.8514
143.3147079,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,0,4.225847966,2.395266659,212.8524001,4.715839288,537.9469886,11.72055983,12.47789,41.93428
332.9203002,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,7,70,1,2.002852213,1.088258776,1180.347774,26.15112822,2073.291425,45.17199038,12.47862,41.8972
104.0375938,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,4.811374051,1.708175942,239.8030587,5.312943077,651.6199112,14.19721704,12.463,41.869
147.9905548,Private room,FALSE,TRUE,4,TRUE,0,1,10,97,1,0.453961992,0.284219452,498.846035,11.05215506,1115.20023,24.29750755,12.504,41.897
196.6193627,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,92,2,4.910899998,1.225011016,225.1962151,4.989321982,633.4088781,13.80044281,12.46862,41.8645
326.6079069,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,94,1,1.37917628,0.330263046,1066.734371,23.6339729,3164.035336,68.93665406,12.48571,41.9021
423.8655226,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,100,1,1.680805142,0.899914837,1200.620976,26.60028998,1712.346803,37.3078827,12.48292,41.89635
111.0513642,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.476923723,1.183854316,172.7354719,3.827030958,489.9559507,10.67495154,12.49147,41.85223
381.3153157,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,2,1.715841542,0.28319027,971.8027521,21.5307208,1867.928465,40.69762968,12.482,41.904
116.6623805,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,89,2,1.425664007,1.290628645,282.8060672,6.265693795,801.7727205,17.46868249,12.51908,41.89831
194.2814392,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,9,92,1,2.969315807,1.787676232,579.5730639,12.84069817,2950.213247,64.27798948,12.469,41.891
277.2777219,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,0.764552084,0.251621887,737.3343462,16.33596932,1801.22525,39.24432844,12.49448,41.89717
196.6193627,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,89,2,3.040618248,0.44778713,354.2030895,7.847526475,838.4318725,18.26739648,12.48767,41.87576
248.7550558,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,96,1,2.208167665,0.393833372,601.9046758,13.33546493,1725.831112,37.60167308,12.47825,41.90946
242.6764548,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,1,2.405448377,0.42793676,591.0553772,13.09509391,1552.849854,33.83283111,12.47537,41.90898
312.1127814,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,9,98,2,1.668509179,0.861904657,1153.31342,25.5521701,1799.983861,39.21728159,12.48259,41.89772
277.2777219,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,97,1,3.346646362,1.184426974,590.5459639,13.08380763,1288.727759,28.07825142,12.462,41.899
150.3284782,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,2.193019592,0.162410031,293.2668335,6.497456708,812.4726959,17.70180899,12.51455,41.8834
300.4231641,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,99,2,4.434905523,0.440083063,228.9794555,5.073141348,644.5124894,14.04236356,12.48534,41.863
155.9394945,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,93,2,1.279259269,1.140250835,292.5411193,6.481378188,809.0219502,17.62662562,12.51757,41.89962
150.3284782,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,90,1,3.036633979,1.982607946,581.1505826,12.87564879,1856.002127,40.43778371,12.4674,41.89254
62.42255629,Private room,FALSE,TRUE,2,FALSE,1,0,10,75,1,3.888818065,0.63949202,166.8102028,3.695753993,474.8133313,10.3450306,12.54137,41.88161
150.3284782,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,93,1,2.992477306,1.955187808,590.5886351,13.08475303,1901.603266,41.43132189,12.46789,41.8927
184.9297454,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,3.003257408,0.510675981,554.1990527,12.2785257,1454.690194,31.69417027,12.467,41.907
168.7980736,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,96,1,3.003242189,0.510682374,554.2013851,12.27857738,1454.701675,31.69442041,12.467,41.907
230.9868375,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,0.795064217,0.418501521,720.062711,15.95330858,1655.71274,36.07396386,12.493,41.899
242.6764548,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,0.79506391,0.418507631,720.0632031,15.95331949,1655.70237,36.07373793,12.493,41.899
298.319033,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,9,96,2,3.088338389,1.821309253,542.320754,12.01535673,2486.313456,54.17073844,12.468,41.89
265.821897,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,9,96,1,2.105584148,0.962824958,4509.914049,99.91914511,2334.745306,50.86843616,12.477,41.899
138.638861,Private room,FALSE,TRUE,3,TRUE,0,1,10,100,1,0.457574167,0.371020006,457.55921,10.13742715,1222.847853,26.64288809,12.50148,41.90495
83.23007505,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,5.367199069,0.267153849,135.5312218,3.002754303,408.6447959,8.903378734,12.547,41.866
529.5396629,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,1.661818619,0.16183396,1022.861719,22.66195484,1856.103001,40.4399815,12.483,41.905
113.1554953,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,7.508240791,1.844245552,105.5436718,2.338366839,297.4925501,6.481640953,12.54932,41.84316
150.3284782,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,1.131398455,0.838890393,330.7823365,7.32862931,963.4980614,20.99228532,12.5141,41.89584
369.8594908,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,100,1,1.815971627,1.045942965,293.3123682,6.498465549,781.9716111,17.03726435,12.50538,41.91705
138.638861,Private room,FALSE,TRUE,3,TRUE,0,1,10,100,1,0.534216667,0.285029763,433.7535384,9.610001937,1185.152154,25.82159027,12.50222,41.90568
138.638861,Private room,FALSE,TRUE,3,TRUE,0,1,10,96,1,0.567523935,0.273902988,428.6145995,9.496146468,1160.762039,25.29018883,12.50227,41.90598
92.34797653,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.812072824,0.034733287,485.7758434,10.76257917,1234.467391,26.89604964,12.45779,41.90951
126.9492437,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,0.453953368,0.284232976,498.8401278,11.05202418,1115.192208,24.29733277,12.504,41.897
133.0278447,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,4.695528726,0.280786054,362.6552148,8.034787058,792.8326,17.27389895,12.447,41.91
176.9808056,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,1,5.3700229,0.320460724,137.1249875,3.03806489,409.6444888,8.925159617,12.54449,41.86426
259.743296,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,100,2,0.756364904,0.318591817,601.5831818,13.32834209,1322.309284,28.8099114,12.495,41.905
323.8023987,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,100,2,5.05846869,0.706491682,288.4465382,6.390660929,682.9172335,14.87910977,12.44354,41.91313
275.1735908,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,5,60,2,1.129956559,0.637640839,384.0357515,8.508482326,1250.289315,27.24077098,12.501,41.911
312.1127814,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,2,2.627148932,1.643186564,743.3375811,16.46897365,2082.935152,45.38210378,12.47189,41.89417
320.2955135,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,91,1,2.995362382,1.279523139,668.0973307,14.80199255,1642.718945,35.7908606,12.4662,41.89952
155.9394945,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,1,3.45306511,0.224102901,337.7431196,7.482848544,1081.858278,23.57106729,12.47999,41.87461
327.3092839,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,98,1,1.99401539,0.78183277,1248.53186,27.66177687,2122.775807,46.25013501,12.47823,41.90035
73.87838122,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,4.243514907,1.027081012,157.6604107,3.493036294,449.3724767,9.790736094,12.5436,41.87841
252.0281486,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,9,96,1,2.695226252,1.425279089,825.4996391,18.28931047,2351.366856,51.23057941,12.47,41.898
228.8827064,Private room,FALSE,TRUE,3,TRUE,0,1,10,100,1,2.695193167,1.425254154,825.5320458,18.29002845,2351.541818,51.23439141,12.47,41.898
179.0849368,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,92,2,2.727495482,1.48306858,784.6599909,17.38448996,2190.888882,47.73415367,12.4697,41.89747
194.2814392,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,0.783307249,0.605496545,465.5856846,10.31525725,1253.374463,27.30798887,12.49834,41.90729
240.3385313,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,2,0.542942221,0.443890117,467.3548416,10.35445371,1277.101925,27.82495271,12.50027,41.90553
138.638861,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,97,1,4.687949403,1.319747879,241.4723324,5.349926576,664.9913987,14.48854932,12.46749,41.86761
212.7510345,Private room,FALSE,TRUE,2,TRUE,1,0,10,91,1,0.875450599,0.464023487,748.7589623,16.58908675,1783.943172,38.86779389,12.492,41.899
212.7510345,Private room,FALSE,TRUE,3,TRUE,1,0,10,95,1,0.875466255,0.464026593,748.765504,16.58923169,1783.943761,38.86780673,12.492,41.899
212.7510345,Private room,FALSE,TRUE,3,TRUE,1,0,10,96,1,0.875440021,0.464042721,748.7541707,16.58898059,1783.847394,38.86570712,12.492,41.899
120.8706427,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.104394936,0.319784317,538.2771586,11.92576908,1176.349553,25.62980294,12.454,41.909
162.0180955,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,93,1,3.237219483,1.94630421,251.8967908,5.580885071,653.5369312,14.23898426,12.488,41.928
323.5686064,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,87,2,1.967761539,0.269495469,676.1547583,14.98050843,1488.898589,32.43948821,12.48066,41.9082
346.7140486,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,1.157003082,0.747587804,407.370361,9.025470946,1133.833949,24.70349109,12.499,41.911
161.7843032,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,96,2,3.638548796,0.388802468,614.9751899,13.62504797,1544.947305,33.66065376,12.4589,41.90579
126.9492437,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.765834894,0.072984106,476.9204097,10.56638311,1307.093554,28.47839755,12.45843,41.90969
306.2679728,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,80,1,1.246589229,0.22879918,891.9693668,19.76197675,1888.161831,41.13846564,12.48733,41.90219
184.6959531,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,90,1,4.276822837,1.703630293,254.345034,5.635126985,631.0839919,13.74978918,12.46417,41.92682
264.6529353,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,100,1,3.731344503,0.816210268,256.8906292,5.691525777,706.9671589,15.4030993,12.493,41.868
338.5313165,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,8,100,1,1.737999243,0.75711649,1314.971644,29.13377973,2045.888387,44.57494466,12.48136,41.89974
126.9492437,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,2,3.794068371,0.54199507,297.4798245,6.590797392,1230.899216,26.81830776,12.47917,41.87139
219.7648049,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,1,2.050537799,0.403569306,788.4629182,17.4687455,1778.271801,38.74422847,12.47828,41.90536
194.0476469,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,3.201307849,0.094927872,355.8304912,7.883582281,912.3804676,19.87855696,12.48342,41.87572
242.6764548,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,0.692079072,0.36029419,427.0016139,9.460410057,1198.849167,26.12001496,12.50129,41.90706
167.6291118,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,89,1,3.306488445,1.785996915,471.9456267,10.45616458,1450.581076,31.60464256,12.467,41.887
341.1030323,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,1.797207765,0.315776143,940.5312708,20.83788727,1888.612919,41.14829376,12.481,41.904
242.6764548,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,95,1,1.431412496,0.455125147,1411.723805,31.27736675,2220.937656,48.38884355,12.485,41.901
115.7272111,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,89,1,3.690922999,0.235556492,172.7304531,3.826919764,533.3401692,11.62018841,12.521,41.931
462.4412597,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,94,2,1.718415889,0.149028743,1065.679385,23.61059921,1782.010948,38.82569542,12.48236,41.90518
184.9297454,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,97,2,2.449465716,0.771181636,321.7905827,7.129413018,808.1277075,17.60714224,12.506,41.879
115.7272111,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,3.690913005,0.235566037,172.7307857,3.826927134,533.3268049,11.61989723,12.521,41.931
173.4739205,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,4.761130444,0.935624605,230.6305544,5.109722177,652.7806481,14.22250668,12.47256,41.8642
248.5212634,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,92,1,0.87250561,0.115677831,775.9947272,17.1925072,1853.611923,40.38570695,12.494,41.896
69.43632665,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.551801073,2.835823412,114.4865363,2.536499966,305.3366637,6.652545159,12.51411,41.83347
104.0375938,Private room,FALSE,TRUE,2,FALSE,0,0,10,91,1,2.82171111,0.246029471,234.9209027,5.204776746,655.341409,14.27829945,12.52091,41.87964
115.7272111,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,5.437912905,0.482868011,123.2537318,2.73074107,371.6478831,8.09730576,12.56591,41.8893
219.7648049,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,4.084386021,0.896255362,281.3738253,6.23396184,778.1154355,16.95324764,12.47341,41.87108
230.9868375,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,3.801636492,0.24495611,603.6986124,13.37521039,1393.745734,30.36633833,12.45719,41.90705
259.041919,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,90,1,0.684570787,0.192782326,679.2808165,15.04976763,1662.574272,36.22346,12.494,41.901
393.004933,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,60,3,1.473024778,0.246924352,777.7768237,17.23199034,1579.434384,34.41204354,12.48569,41.90565
184.9297454,Private room,FALSE,TRUE,2,FALSE,0,1,9,80,1,2.385031364,0.143002726,211.4818877,4.685474978,603.9482675,13.15856758,12.52773,41.9108
161.7843032,Private room,FALSE,TRUE,2,FALSE,0,1,8,60,1,1.808546692,0.364796423,245.3577811,5.436010413,711.27078,15.49686476,12.5204,41.90988
261.3798424,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,1,2.874621227,1.595973819,686.0050771,15.1987466,1851.304458,40.3354329,12.468,41.897
138.638861,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,0.231689025,0.319982813,553.0960112,12.25408733,1343.062738,29.2620788,12.50182,41.89881
113.1554953,Private room,FALSE,TRUE,3,FALSE,0,1,10,96,1,3.107401932,0.763666916,181.797399,4.02780197,733.8961596,15.98981689,12.5382,41.90869
143.3147079,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,3.140615371,0.285632862,498.4597916,11.04359766,1348.025456,29.37020439,12.466,41.909
108.7134407,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,1.085603591,0.395682741,381.7404086,8.457627987,966.9498515,21.06749145,12.51,41.893
312.1127814,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,94,1,2.5603904,1.207077446,1003.493535,22.23284415,2384.107051,51.94390883,12.47143,41.89979
242.6764548,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,90,1,2.892343175,1.712732434,601.4077763,13.3244559,2929.184721,63.81982891,12.47,41.891
232.3895916,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,87,1,2.264720994,0.822574594,928.6411793,20.57445702,2074.866314,45.20630339,12.475,41.902
189.6055923,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,99,2,4.699464808,0.795488741,347.5246528,7.699562749,753.635298,16.41988483,12.446,41.896
345.3112945,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,2,3.185078285,0.241867445,486.7768906,10.78475781,1286.262272,28.02453446,12.46562,41.90944
237.0654385,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,4.18234705,0.9415881,479.846895,10.63122069,932.6827845,20.3208952,12.452,41.898
249.6902251,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,3.100069447,1.983874159,556.685507,12.3336142,1861.886993,40.56600066,12.46691,41.89183
277.2777219,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,89,2,5.366357126,2.627856107,220.2224748,4.87912656,611.0009426,13.31222826,12.45119,41.87124
416.1503752,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,1,1.354163435,0.318604046,1037.6778,22.99021169,2180.683426,47.51180154,12.486,41.902
219.5310126,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,1.98265149,0.297095363,810.7221676,17.96190904,2324.282824,50.64048405,12.47938,41.90604
297.1500713,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,100,2,2.844210404,0.60663616,217.7206027,4.823696474,602.9652514,13.13715004,12.52689,41.88308
150.3284782,Private room,FALSE,TRUE,3,FALSE,0,1,9,96,1,0.674342124,0.356064431,429.1247165,9.507448336,1197.169535,26.08341985,12.5013,41.9069
235.6626844,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,1,3.459848785,0.345555613,488.104685,10.81417568,1270.890426,27.68961922,12.462,41.909
98.19278517,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.579077338,0.378133338,447.2624423,9.909297692,1260.192454,27.45653635,12.501,41.906
196.3855703,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,94,1,0.997294615,0.371777962,398.7847125,8.835252097,1010.919851,22.02549107,12.50891,41.8934
247.3523017,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,2.274859163,1.264402781,1041.905063,23.08386858,2089.585979,45.52700916,12.47546,41.89653
166.4601501,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,1,3.182592745,0.870706234,432.6838523,9.586302567,1166.126799,25.40707394,12.4746,41.88102
143.3147079,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,93,1,3.078573648,0.93074832,464.9749705,10.30172661,1261.223133,27.47899236,12.47501,41.88206
126.9492437,Private room,FALSE,TRUE,3,FALSE,0,0,10,97,1,4.669086872,0.262866354,406.635328,9.009185964,864.1836968,18.82846625,12.4463,41.90531
206.6724335,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,98,2,5.130887039,2.383141315,232.2030676,5.144561904,635.2257725,13.84002853,12.454,41.872
201.2952096,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,9,95,1,3.046575835,1.863297102,561.1461494,12.43244171,2548.687511,55.52971777,12.468,41.891
83.23007505,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,6.646518311,0.375329352,112.5599636,2.493815895,356.9996104,7.778155434,12.56151,41.86064
286.6294158,Private room,FALSE,TRUE,2,TRUE,0,1,10,96,1,4.050991396,0.261333239,458.570011,10.15982189,1100.264865,23.97210219,12.45512,41.91038
294.8121479,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.237384775,0.770171244,387.5267404,8.585826733,1235.719997,26.92334089,12.49989,41.91187
196.3855703,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,98,1,5.127141998,1.698836273,237.926925,5.271376502,578.9086057,12.61301409,12.44787,41.92279
184.6959531,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,85,1,2.101373631,0.635739973,381.20504,8.445766659,826.6946499,18.01167087,12.504,41.882
104.0375938,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,2.630595047,0.564287049,284.0377081,6.292981345,706.8985132,15.40160368,12.51021,41.87795
242.6764548,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,2.868945204,0.347560655,203.5169284,4.509007773,560.0234943,12.20155333,12.51969,41.92317
150.0946859,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,96,1,3.08017718,0.828949905,184.1031972,4.078887952,515.8662485,11.23947407,12.53832,41.9074
298.319033,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,1,2.736807299,1.724708007,658.924016,14.59875369,1997.830328,43.52787614,12.471,41.893
115.7272111,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,0.816933303,0.469206948,424.9985071,9.416030337,1154.100272,25.14504509,12.50037,41.90809
115.7272111,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,2.94664335,1.101732283,196.4922128,4.353372085,522.2031363,11.37753948,12.53737,41.89699
183.994576,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,99,1,0.818019412,0.417142328,397.253433,8.801325919,985.7275381,21.47661169,12.50899,41.8955
179.0849368,Entire home/apt,FALSE,FALSE,3,TRUE,0,1,10,94,1,4.28983401,0.506100261,165.2370696,3.66090053,478.914013,10.4343745,12.535,41.871
1119.163959,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,8,93,1,1.124526741,0.099160691,774.3358624,17.15575431,1670.139209,36.38828163,12.489,41.903
180.4876908,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,93,1,1.177344667,0.879555862,325.6878112,7.215757843,901.6935914,19.64571586,12.51463,41.8957
327.0754915,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,86,1,1.699310434,0.75307011,1350.893815,29.92965135,2026.614087,44.15500441,12.48184,41.89962
312.1127814,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,93,2,2.634743207,1.196003313,823.3712754,18.24215563,1891.575512,41.21284146,12.4705,41.90099
126.9492437,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,3.658911573,0.314228044,193.4010141,4.284885207,580.3228772,12.64382764,12.52624,41.87324
442.5689103,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,97,2,2.086593021,0.915150907,1990.662408,44.10400815,2505.067318,54.5793396,12.47718,41.89942
173.4739205,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,82,1,4.147959166,1.184507588,425.6027661,9.429417962,906.6629514,19.75398616,12.45283,41.89529
